ID, Type, Center_X, Center_Y, Center_Z, Size_X, Size_Y, Size_Z, [Vectors...]
112,Oriented,-8.3243,9.9205,0.0000,4.0500,2.4000,50.0000,Matrix:[0.6428,-0.7660,0.0000,-8.3243,-0.7660,-0.6428,0.0000,9.9205,0.0000,0.0000,-1.0000,0.0000,0.0000,0.0000,0.0000,1.0000]
113,Oriented,-7.8195,10.3231,0.0000,4.0500,2.4000,50.0000,Matrix:[0.6038,-0.7971,0.0000,-7.8195,-0.7971,-0.6038,0.0000,10.3231,0.0000,0.0000,-1.0000,0.0000,0.0000,0.0000,0.0000,1.0000]
114,Oriented,-7.2952,10.7001,0.0000,4.0500,2.4000,50.0000,Matrix:[0.5633,-0.8262,0.0000,-7.2952,-0.8262,-0.5633,0.0000,10.7001,0.0000,0.0000,-1.0000,0.0000,0.0000,0.0000,0.0000,1.0000]
115,Oriented,-6.7528,11.0504,0.0000,4.0500,2.4000,50.0000,Matrix:[0.5214,-0.8533,0.0000,-6.7528,-0.8533,-0.5214,0.0000,11.0504,0.0000,0.0000,-1.0000,0.0000,0.0000,0.0000,0.0000,1.0000]
116,Oriented,-6.1936,11.3733,0.0000,4.0500,2.4000,50.0000,Matrix:[0.4783,-0.8782,0.0000,-6.1936,-0.8782,-0.4783,0.0000,11.3733,0.0000,0.0000,-1.0000,0.0000,0.0000,0.0000,0.0000,1.0000]
117,Oriented,-5.6189,11.6679,0.0000,4.0500,2.4000,50.0000,Matrix:[0.4339,-0.9010,0.0000,-5.6189,-0.9010,-0.4339,0.0000,11.6679,0.0000,0.0000,-1.0000,0.0000,0.0000,0.0000,0.0000,1.0000]
118,Oriented,-5.0304,11.9334,0.0000,4.0500,2.4000,50.0000,Matrix:[0.3884,-0.9215,0.0000,-5.0304,-0.9215,-0.3884,0.0000,11.9334,0.0000,0.0000,-1.0000,0.0000,0.0000,0.0000,0.0000,1.0000]
119,Oriented,-4.4293,12.1693,0.0000,4.0500,2.4000,50.0000,Matrix:[0.3420,-0.9397,0.0000,-4.4293,-0.9397,-0.3420,0.0000,12.1693,0.0000,0.0000,-1.0000,0.0000,0.0000,0.0000,0.0000,1.0000]
120,Oriented,4.4293,12.1693,0.0000,4.0500,2.4000,50.0000,Matrix:[-0.3420,-0.9397,0.0000,4.4293,-0.9397,0.3420,0.0000,12.1693,0.0000,0.0000,-1.0000,0.0000,0.0000,0.0000,0.0000,1.0000]
121,Oriented,5.0304,11.9334,0.0000,4.0500,2.4000,50.0000,Matrix:[-0.3884,-0.9215,0.0000,5.0304,-0.9215,0.3884,0.0000,11.9334,0.0000,0.0000,-1.0000,0.0000,0.0000,0.0000,0.0000,1.0000]
122,Oriented,5.6189,11.6679,0.0000,4.0500,2.4000,50.0000,Matrix:[-0.4339,-0.9010,0.0000,5.6189,-0.9010,0.4339,0.0000,11.6679,0.0000,0.0000,-1.0000,0.0000,0.0000,0.0000,0.0000,1.0000]
123,Oriented,6.1936,11.3733,0.0000,4.0500,2.4000,50.0000,Matrix:[-0.4783,-0.8782,0.0000,6.1936,-0.8782,0.4783,0.0000,11.3733,0.0000,0.0000,-1.0000,0.0000,0.0000,0.0000,0.0000,1.0000]
124,Oriented,6.7528,11.0504,0.0000,4.0500,2.4000,50.0000,Matrix:[-0.5214,-0.8533,0.0000,6.7528,-0.8533,0.5214,0.0000,11.0504,0.0000,0.0000,-1.0000,0.0000,0.0000,0.0000,0.0000,1.0000]
125,Oriented,7.2952,10.7001,0.0000,4.0500,2.4000,50.0000,Matrix:[-0.5633,-0.8262,0.0000,7.2952,-0.8262,0.5633,0.0000,10.7001,0.0000,0.0000,-1.0000,0.0000,0.0000,0.0000,0.0000,1.0000]
126,Oriented,7.8195,10.3231,0.0000,4.0500,2.4000,50.0000,Matrix:[-0.6038,-0.7971,0.0000,7.8195,-0.7971,0.6038,0.0000,10.3231,0.0000,0.0000,-1.0000,0.0000,0.0000,0.0000,0.0000,1.0000]
127,Oriented,8.3243,9.9205,0.0000,4.0500,2.4000,50.0000,Matrix:[-0.6428,-0.7660,0.0000,8.3243,-0.7660,0.6428,0.0000,9.9205,0.0000,0.0000,-1.0000,0.0000,0.0000,0.0000,0.0000,1.0000]
128,Oriented,8.8085,9.4933,0.0000,4.0500,2.4000,50.0000,Matrix:[-0.6802,-0.7331,0.0000,8.8085,-0.7331,0.6802,0.0000,9.4933,0.0000,0.0000,-1.0000,0.0000,0.0000,0.0000,0.0000,1.0000]
